Filename,Query,Subject,Identity,Alignment_length,Mismatches,Gap_opens,Query_start,Query_end,Subject_start,Subject_end,E-value,Bit_score
GCA_017161565.1_ASM1716156v1_genomic,CP066796.1,amsL,100.000,1178,0,0,2283646,2284823,1178,1,0.0,2176
GCA_023612715.1_ASM2361271v1_genomic,CP076592.1,amsG,99.931,1444,1,0,349447,350890,1444,1,0.0,2662
GCA_023612715.1_ASM2361271v1_genomic,CP076592.1,amsL,100.000,1178,0,0,335084,336261,1178,1,0.0,2176
GCF_023184255.1_ASM2318425v1_genomic,NZ_JAJTMM010000001.1,amsG,100.000,1444,0,0,1368092,1369535,1444,1,0.0,2667
GCF_023184255.1_ASM2318425v1_genomic,NZ_JAJTMM010000001.1,amsL,100.000,1178,0,0,1353729,1354906,1178,1,0.0,2176
GCA_023183375.1_ASM2318337v1_genomic,JAJTKT010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183375.1_ASM2318337v1_genomic,JAJTKT010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012368185.1_ASM1236818v1_genomic,NZ_JAAEXP010000001.1,amsG,100.000,1444,0,0,128468,129911,1444,1,0.0,2667
GCF_012368185.1_ASM1236818v1_genomic,NZ_JAAEXP010000001.1,amsL,100.000,1178,0,0,114105,115282,1178,1,0.0,2176
GCF_023182975.1_ASM2318297v1_genomic,NZ_JAJTKC010000001.1,amsG,100.000,1444,0,0,95633,97076,1,1444,0.0,2667
GCF_023182975.1_ASM2318297v1_genomic,NZ_JAJTKC010000001.1,amsL,100.000,1178,0,0,110262,111439,1,1178,0.0,2176
GCA_023183855.1_ASM2318385v1_genomic,JAJTLS010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183855.1_ASM2318385v1_genomic,JAJTLS010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012367275.1_ASM1236727v1_genomic,NZ_JAAEVO010000009.1,amsG,100.000,1444,0,0,128466,129909,1444,1,0.0,2667
GCF_012367275.1_ASM1236727v1_genomic,NZ_JAAEVO010000009.1,amsL,100.000,1178,0,0,114103,115280,1178,1,0.0,2176
GCF_012368015.1_ASM1236801v1_genomic,NZ_JAAEXG010000015.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012368015.1_ASM1236801v1_genomic,NZ_JAAEXG010000015.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_028623185.1_ASM2862318v1_genomic,NZ_CP117554.1,amsG,100.000,1444,0,0,2297442,2298885,1444,1,0.0,2667
GCF_028623185.1_ASM2862318v1_genomic,NZ_CP117554.1,amsL,100.000,1178,0,0,2283079,2284256,1178,1,0.0,2176
GCF_002732385.1_ASM273238v1_genomic,NZ_NQJP01000001.1,amsG,100.000,1444,0,0,1571407,1572850,1,1444,0.0,2667
GCF_002732385.1_ASM273238v1_genomic,NZ_NQJP01000001.1,amsL,100.000,1178,0,0,1586036,1587213,1,1178,0.0,2176
GCA_023183455.1_ASM2318345v1_genomic,JAJTKV010000001.1,amsG,100.000,1444,0,0,1369125,1370568,1444,1,0.0,2667
GCA_023183455.1_ASM2318345v1_genomic,JAJTKV010000001.1,amsL,100.000,1178,0,0,1354762,1355939,1178,1,0.0,2176
GCF_023184145.1_ASM2318414v1_genomic,NZ_JAJTMD010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023184145.1_ASM2318414v1_genomic,NZ_JAJTMD010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_023183775.1_ASM2318377v1_genomic,NZ_JAJTLN010000001.1,amsG,100.000,1444,0,0,290725,292168,1,1444,0.0,2667
GCF_023183775.1_ASM2318377v1_genomic,NZ_JAJTLN010000001.1,amsL,100.000,1178,0,0,305354,306531,1,1178,0.0,2176
GCA_027557715.1_ASM2755771v1_genomic,CP077850.1,amsG,99.931,1444,1,0,1678440,1679883,1,1444,0.0,2662
GCA_027557715.1_ASM2755771v1_genomic,CP077850.1,amsL,100.000,1178,0,0,1693069,1694246,1,1178,0.0,2176
GCA_016446415.2_ASM1644641v2_genomic,CP055227.2,amsG,100.000,1444,0,0,1469902,1471345,1,1444,0.0,2667
GCA_016446415.2_ASM1644641v2_genomic,CP055227.2,amsL,100.000,1178,0,0,1484531,1485708,1,1178,0.0,2176
GCF_012371855.1_ASM1237185v1_genomic,NZ_JAAEWS010000012.1,amsG,100.000,1444,0,0,128421,129864,1444,1,0.0,2667
GCF_012371855.1_ASM1237185v1_genomic,NZ_JAAEWS010000012.1,amsL,100.000,1178,0,0,114058,115235,1178,1,0.0,2176
GCF_012367165.1_ASM1236716v1_genomic,NZ_JAAEVE010000012.1,amsG,100.000,1444,0,0,128456,129899,1444,1,0.0,2667
GCF_012367165.1_ASM1236716v1_genomic,NZ_JAAEVE010000012.1,amsL,100.000,1178,0,0,114093,115270,1178,1,0.0,2176
GCA_023182945.1_ASM2318294v1_genomic,JAJTJZ010000001.1,amsG,100.000,1444,0,0,1368136,1369579,1444,1,0.0,2667
GCA_023182945.1_ASM2318294v1_genomic,JAJTJZ010000001.1,amsL,100.000,1178,0,0,1353773,1354950,1178,1,0.0,2176
GCA_000091565.1_ASM9156v1_genomic,FN434113.1,amsG,100.000,1444,0,0,2294760,2296203,1444,1,0.0,2667
GCA_000091565.1_ASM9156v1_genomic,FN434113.1,amsL,100.000,1178,0,0,2280397,2281574,1178,1,0.0,2176
GCF_012368295.1_ASM1236829v1_genomic,NZ_JAAEXT010000009.1,amsG,100.000,1444,0,0,285112,286555,1,1444,0.0,2667
GCF_012368295.1_ASM1236829v1_genomic,NZ_JAAEXT010000009.1,amsL,100.000,1178,0,0,299741,300918,1,1178,0.0,2176
GCA_025987805.1_ASM2598780v1_genomic,CP104022.1,amsG,100.000,1444,0,0,1469828,1471271,1,1444,0.0,2667
GCA_025987805.1_ASM2598780v1_genomic,CP104022.1,amsL,100.000,1178,0,0,1484457,1485634,1,1178,0.0,2176
GCA_019967055.1_ASM1996705v1_genomic,JAIMFY010000003.1,amsG,100.000,1444,0,0,240366,241809,1,1444,0.0,2667
GCA_019967055.1_ASM1996705v1_genomic,JAIMFY010000003.1,amsL,100.000,1178,0,0,254995,256172,1,1178,0.0,2176
GCF_012368255.1_ASM1236825v1_genomic,NZ_JAAEXS010000007.1,amsG,100.000,1444,0,0,83732,85175,1,1444,0.0,2667
GCF_012368255.1_ASM1236825v1_genomic,NZ_JAAEXS010000007.1,amsL,100.000,1178,0,0,98361,99538,1,1178,0.0,2176
GCF_002732245.1_ASM273224v1_genomic,NZ_NQJW01000003.1,amsG,100.000,1444,0,0,95662,97105,1,1444,0.0,2667
GCF_002732245.1_ASM273224v1_genomic,NZ_NQJW01000003.1,amsL,100.000,1178,0,0,110291,111468,1,1178,0.0,2176
GCA_023184415.1_ASM2318441v1_genomic,JAJTMT010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023184415.1_ASM2318441v1_genomic,JAJTMT010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183225.1_ASM2318322v1_genomic,JAJTKM010000001.1,amsG,100.000,1444,0,0,1368666,1370109,1444,1,0.0,2667
GCA_023183225.1_ASM2318322v1_genomic,JAJTKM010000001.1,amsL,100.000,1178,0,0,1354303,1355480,1178,1,0.0,2176
GCF_012367595.1_ASM1236759v1_genomic,NZ_JAAEWF010000016.1,amsG,98.407,1444,23,0,47897,49340,1444,1,0.0,2540
GCF_012367595.1_ASM1236759v1_genomic,NZ_JAAEWF010000016.1,amsL,99.745,1176,3,0,33537,34712,1176,1,0.0,2156
GCF_023183535.1_ASM2318353v1_genomic,NZ_JAJTKY010000001.1,amsG,100.000,1444,0,0,1368013,1369456,1444,1,0.0,2667
GCF_023183535.1_ASM2318353v1_genomic,NZ_JAJTKY010000001.1,amsL,100.000,1178,0,0,1353650,1354827,1178,1,0.0,2176
GCF_012980785.1_ASM1298078v1_genomic,NZ_CP050258.1,amsG,100.000,1444,0,0,1473547,1474990,1,1444,0.0,2667
GCF_012980785.1_ASM1298078v1_genomic,NZ_CP050258.1,amsL,100.000,1178,0,0,1488176,1489353,1,1178,0.0,2176
GCF_012367805.1_ASM1236780v1_genomic,NZ_JAAEWT010000007.1,amsG,100.000,1444,0,0,128573,130016,1444,1,0.0,2667
GCF_012367805.1_ASM1236780v1_genomic,NZ_JAAEWT010000007.1,amsL,100.000,1178,0,0,114210,115387,1178,1,0.0,2176
GCF_012371505.1_ASM1237150v1_genomic,NZ_JAAEUP010000010.1,amsG,100.000,1444,0,0,95556,96999,1,1444,0.0,2667
GCF_012371505.1_ASM1237150v1_genomic,NZ_JAAEUP010000010.1,amsL,100.000,1178,0,0,110185,111362,1,1178,0.0,2176
GCF_012367325.1_ASM1236732v1_genomic,NZ_JAAEVM010000053.1,amsG,98.338,1444,24,0,19413,20856,1444,1,0.0,2534
GCF_012367325.1_ASM1236732v1_genomic,NZ_JAAEVM010000053.1,amsL,99.745,1176,3,0,5053,6228,1176,1,0.0,2156
GCA_020544325.1_ASM2054432v1_genomic,CP063697.1,amsG,100.000,1444,0,0,2259311,2260754,1444,1,0.0,2667
GCA_020544325.1_ASM2054432v1_genomic,CP063697.1,amsL,99.915,1178,1,0,2244948,2246125,1178,1,0.0,2170
GCF_023183385.1_ASM2318338v1_genomic,NZ_JAJTKW010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183385.1_ASM2318338v1_genomic,NZ_JAJTKW010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_002732405.1_ASM273240v1_genomic,NZ_NQJS01000026.1,amsG,100.000,1444,0,0,1368242,1369685,1444,1,0.0,2667
GCF_002732405.1_ASM273240v1_genomic,NZ_NQJS01000026.1,amsL,100.000,1178,0,0,1353879,1355056,1178,1,0.0,2176
GCA_023183905.1_ASM2318390v1_genomic,JAJTLV010000001.1,amsG,100.000,1444,0,0,1369256,1370699,1444,1,0.0,2667
GCA_023183905.1_ASM2318390v1_genomic,JAJTLV010000001.1,amsL,100.000,1178,0,0,1354893,1356070,1178,1,0.0,2176
GCA_023183495.1_ASM2318349v1_genomic,JAJTLA010000001.1,amsG,100.000,1444,0,0,1369307,1370750,1444,1,0.0,2667
GCA_023183495.1_ASM2318349v1_genomic,JAJTLA010000001.1,amsL,100.000,1178,0,0,1354944,1356121,1178,1,0.0,2176
GCF_023183215.1_ASM2318321v1_genomic,NZ_JAJTKL010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183215.1_ASM2318321v1_genomic,NZ_JAJTKL010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012371615.1_ASM1237161v1_genomic,NZ_JAAEUZ010000018.1,amsG,98.407,1444,23,0,47897,49340,1444,1,0.0,2540
GCF_012371615.1_ASM1237161v1_genomic,NZ_JAAEUZ010000018.1,amsL,99.660,1176,4,0,33537,34712,1176,1,0.0,2150
GCF_012367685.1_ASM1236768v1_genomic,NZ_JAAEWM010000013.1,amsG,100.000,1444,0,0,73293,74736,1,1444,0.0,2667
GCF_012367685.1_ASM1236768v1_genomic,NZ_JAAEWM010000013.1,amsL,100.000,1178,0,0,87922,89099,1,1178,0.0,2176
GCF_019967065.1_ASM1996706v1_genomic,NZ_JAIMFW010000004.1,amsG,100.000,1444,0,0,57297,58740,1444,1,0.0,2667
GCF_019967065.1_ASM1996706v1_genomic,NZ_JAIMFW010000004.1,amsL,100.000,1178,0,0,42934,44111,1178,1,0.0,2176
GCA_023183135.1_ASM2318313v1_genomic,JAJTKG010000001.1,amsG,100.000,1444,0,0,1369326,1370769,1444,1,0.0,2667
GCA_023183135.1_ASM2318313v1_genomic,JAJTKG010000001.1,amsL,100.000,1178,0,0,1354963,1356140,1178,1,0.0,2176
GCA_023183895.1_ASM2318389v1_genomic,JAJTLT010000001.1,amsG,100.000,1444,0,0,1369239,1370682,1444,1,0.0,2667
GCA_023183895.1_ASM2318389v1_genomic,JAJTLT010000001.1,amsL,100.000,1178,0,0,1354876,1356053,1178,1,0.0,2176
GCA_000513355.1_EA_LA637_genomic,CBVU010000006.1,amsG,100.000,1444,0,0,1368725,1370168,1444,1,0.0,2667
GCA_000513355.1_EA_LA637_genomic,CBVU010000006.1,amsL,99.915,1178,1,0,1354362,1355539,1178,1,0.0,2170
GCF_023612675.1_ASM2361267v1_genomic,NZ_CP076590.1,amsG,99.931,1444,1,0,2072148,2073591,1444,1,0.0,2662
GCF_023612675.1_ASM2361267v1_genomic,NZ_CP076590.1,amsL,100.000,1178,0,0,2057785,2058962,1178,1,0.0,2176
GCA_023183505.1_ASM2318350v1_genomic,JAJTLB010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183505.1_ASM2318350v1_genomic,JAJTLB010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023184335.1_ASM2318433v1_genomic,JAJTMP010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023184335.1_ASM2318433v1_genomic,JAJTMP010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_023184295.1_ASM2318429v1_genomic,NZ_JAJTMO010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023184295.1_ASM2318429v1_genomic,NZ_JAJTMO010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_017161565.1_ASM1716156v1_genomic,NZ_CP066796.1,amsG,100.000,1444,0,0,2298008,2299451,1444,1,0.0,2667
GCF_017161565.1_ASM1716156v1_genomic,NZ_CP066796.1,amsL,100.000,1178,0,0,2283646,2284823,1178,1,0.0,2176
GCF_012371495.1_ASM1237149v1_genomic,NZ_JAAEUO010000006.1,amsG,99.931,1444,1,0,86926,88369,1444,1,0.0,2662
GCF_012371495.1_ASM1237149v1_genomic,NZ_JAAEUO010000006.1,amsL,99.745,1178,3,0,72563,73740,1178,1,0.0,2159
GCF_012367995.1_ASM1236799v1_genomic,NZ_JAAEXF010000012.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012367995.1_ASM1236799v1_genomic,NZ_JAAEXF010000012.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCA_000027205.1_ASM2720v1_genomic,FN666575.1,amsG,100.000,1444,0,0,2332287,2333730,1444,1,0.0,2667
GCA_000027205.1_ASM2720v1_genomic,FN666575.1,amsL,100.000,1178,0,0,2317924,2319101,1178,1,0.0,2176
GCF_000240705.2_ASM24070v2_genomic,NZ_AFHN01000007.1,amsG,100.000,1444,0,0,1368902,1370345,1444,1,0.0,2667
GCF_000240705.2_ASM24070v2_genomic,NZ_AFHN01000007.1,amsL,100.000,1178,0,0,1354539,1355716,1178,1,0.0,2176
GCF_002732295.1_ASM273229v1_genomic,NZ_NQKA01000045.1,amsG,100.000,1444,0,0,57347,58790,1444,1,0.0,2667
GCF_002732295.1_ASM273229v1_genomic,NZ_NQKA01000045.1,amsL,100.000,1178,0,0,42984,44161,1178,1,0.0,2176
GCF_012368325.1_ASM1236832v1_genomic,NZ_JAAEXY010000025.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012368325.1_ASM1236832v1_genomic,NZ_JAAEXY010000025.1,amsL,99.915,1178,1,0,110184,111361,1,1178,0.0,2170
GCA_023183355.1_ASM2318335v1_genomic,JAJTKS010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183355.1_ASM2318335v1_genomic,JAJTKS010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_012980845.1_ASM1298084v1_genomic,CP050263.1,amsG,100.000,1444,0,0,1473547,1474990,1,1444,0.0,2667
GCA_012980845.1_ASM1298084v1_genomic,CP050263.1,amsL,100.000,1178,0,0,1488176,1489353,1,1178,0.0,2176
GCA_023612735.1_ASM2361273v1_genomic,CP076593.1,amsG,99.931,1444,1,0,107326,108769,1444,1,0.0,2662
GCA_023612735.1_ASM2361273v1_genomic,CP076593.1,amsL,100.000,1178,0,0,92963,94140,1178,1,0.0,2176
GCF_000367545.1_ASM36754v2_genomic,NZ_CAOX01000007.1,amsG,100.000,1444,0,0,1369105,1370548,1444,1,0.0,2667
GCF_000367545.1_ASM36754v2_genomic,NZ_CAOX01000007.1,amsL,100.000,1178,0,0,1354741,1355918,1178,1,0.0,2176
GCF_023184275.1_ASM2318427v1_genomic,NZ_JAJTMN010000001.1,amsG,100.000,1444,0,0,248986,250429,1,1444,0.0,2667
GCF_023184275.1_ASM2318427v1_genomic,NZ_JAJTMN010000001.1,amsL,100.000,1178,0,0,263615,264792,1,1178,0.0,2176
GCF_012367975.1_ASM1236797v1_genomic,NZ_JAAEXE010000016.1,amsG,100.000,1444,0,0,128461,129904,1444,1,0.0,2667
GCF_012367975.1_ASM1236797v1_genomic,NZ_JAAEXE010000016.1,amsL,100.000,1178,0,0,114098,115275,1178,1,0.0,2176
GCF_023183075.1_ASM2318307v1_genomic,NZ_JAJTKF010000001.1,amsG,100.000,1444,0,0,1367960,1369403,1444,1,0.0,2667
GCF_023183075.1_ASM2318307v1_genomic,NZ_JAJTKF010000001.1,amsL,100.000,1178,0,0,1353597,1354774,1178,1,0.0,2176
GCF_012367255.1_ASM1236725v1_genomic,NZ_JAAEVJ010000001.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012367255.1_ASM1236725v1_genomic,NZ_JAAEVJ010000001.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_012367425.2_ASM1236742v1_genomic,NZ_JAAEVT010000013.1,amsG,98.407,1444,23,0,22152,23595,1444,1,0.0,2540
GCF_012367425.2_ASM1236742v1_genomic,NZ_JAAEVT010000013.1,amsL,99.745,1176,3,0,7792,8967,1176,1,0.0,2156
GCF_023612695.1_ASM2361269v1_genomic,NZ_CP076591.1,amsG,99.931,1444,1,0,172866,174309,1,1444,0.0,2662
GCF_023612695.1_ASM2361269v1_genomic,NZ_CP076591.1,amsL,100.000,1178,0,0,187495,188672,1,1178,0.0,2176
GCF_012371765.1_ASM1237176v1_genomic,NZ_JAAEWP010000002.1,amsG,100.000,1444,0,0,95547,96990,1,1444,0.0,2667
GCF_012371765.1_ASM1237176v1_genomic,NZ_JAAEWP010000002.1,amsL,99.576,1178,5,0,110176,111353,1,1178,0.0,2148
GCF_002732335.1_ASM273233v1_genomic,NZ_NQKC01000048.1,amsG,99.931,1444,1,0,94882,96325,1,1444,0.0,2662
GCF_002732335.1_ASM273233v1_genomic,NZ_NQKC01000048.1,amsL,99.576,1178,5,0,109511,110688,1,1178,0.0,2148
GCF_023184165.1_ASM2318416v1_genomic,NZ_JAJTMF010000001.1,amsG,100.000,1444,0,0,1369059,1370502,1444,1,0.0,2667
GCF_023184165.1_ASM2318416v1_genomic,NZ_JAJTMF010000001.1,amsL,100.000,1178,0,0,1354696,1355873,1178,1,0.0,2176
GCF_023183755.1_ASM2318375v1_genomic,NZ_JAJTLK010000001.1,amsG,100.000,1444,0,0,290882,292325,1,1444,0.0,2667
GCF_023183755.1_ASM2318375v1_genomic,NZ_JAJTLK010000001.1,amsL,100.000,1178,0,0,305511,306688,1,1178,0.0,2176
GCF_019967115.1_ASM1996711v1_genomic,NZ_JAIMFX010000006.1,amsG,100.000,1444,0,0,95612,97055,1,1444,0.0,2667
GCF_019967115.1_ASM1996711v1_genomic,NZ_JAIMFX010000006.1,amsL,100.000,1178,0,0,110241,111418,1,1178,0.0,2176
GCF_002732175.1_ASM273217v1_genomic,NZ_NQJN01000001.1,amsG,100.000,1444,0,0,1555883,1557326,1,1444,0.0,2667
GCF_002732175.1_ASM273217v1_genomic,NZ_NQJN01000001.1,amsL,100.000,1178,0,0,1570512,1571689,1,1178,0.0,2176
GCF_012368035.1_ASM1236803v1_genomic,NZ_JAAEXH010000009.1,amsG,100.000,1444,0,0,243605,245048,1,1444,0.0,2667
GCF_012368035.1_ASM1236803v1_genomic,NZ_JAAEXH010000009.1,amsL,100.000,1178,0,0,258234,259411,1,1178,0.0,2176
GCA_023183475.1_ASM2318347v1_genomic,JAJTKZ010000001.1,amsG,100.000,1444,0,0,290254,291697,1,1444,0.0,2667
GCA_023183475.1_ASM2318347v1_genomic,JAJTKZ010000001.1,amsL,100.000,1178,0,0,304883,306060,1,1178,0.0,2176
GCA_000696075.1_ASM69607v1_genomic,BAYW01000003.1,amsG,100.000,1444,0,0,265316,266759,1444,1,0.0,2667
GCA_000696075.1_ASM69607v1_genomic,BAYW01000003.1,amsL,100.000,1178,0,0,250953,252130,1178,1,0.0,2176
GCA_025987825.1_ASM2598782v1_genomic,CP104025.1,amsG,100.000,1444,0,0,1469831,1471274,1,1444,0.0,2667
GCA_025987825.1_ASM2598782v1_genomic,CP104025.1,amsL,100.000,1178,0,0,1484460,1485637,1,1178,0.0,2176
GCA_022811485.1_ASM2281148v1_genomic,CP063805.1,amsG,100.000,1444,0,0,571429,572872,1,1444,0.0,2667
GCA_022811485.1_ASM2281148v1_genomic,CP063805.1,amsL,99.915,1178,1,0,586058,587235,1,1178,0.0,2170
GCF_000513395.1_EA_LA636_genomic,NZ_CBVT010000006.1,amsG,100.000,1444,0,0,1368718,1370161,1444,1,0.0,2667
GCF_000513395.1_EA_LA636_genomic,NZ_CBVT010000006.1,amsL,99.915,1178,1,0,1354355,1355532,1178,1,0.0,2170
GCF_012980765.1_ASM1298076v1_genomic,NZ_CP050240.1,amsG,100.000,1444,0,0,1473074,1474517,1,1444,0.0,2667
GCF_012980765.1_ASM1298076v1_genomic,NZ_CP050240.1,amsL,100.000,1178,0,0,1487703,1488880,1,1178,0.0,2176
GCF_012367575.1_ASM1236757v1_genomic,NZ_JAAEWC010000012.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012367575.1_ASM1236757v1_genomic,NZ_JAAEWC010000012.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_012367185.1_ASM1236718v1_genomic,NZ_JAAEVF010000019.1,amsG,100.000,1444,0,0,22383,23826,1444,1,0.0,2667
GCF_012367185.1_ASM1236718v1_genomic,NZ_JAAEVF010000019.1,amsL,100.000,1178,0,0,8020,9197,1178,1,0.0,2176
GCA_019967075.1_ASM1996707v1_genomic,JAIMFV010000005.1,amsG,100.000,1444,0,0,130732,132175,1444,1,0.0,2667
GCA_019967075.1_ASM1996707v1_genomic,JAIMFV010000005.1,amsL,100.000,1178,0,0,116369,117546,1178,1,0.0,2176
GCA_000367605.2_ASM36760v2_genomic,CAPA01000008.1,amsG,100.000,1444,0,0,1040657,1042100,1444,1,0.0,2667
GCA_000367605.2_ASM36760v2_genomic,CAPA01000008.1,amsL,100.000,1178,0,0,1026294,1027471,1178,1,0.0,2176
GCA_023184005.1_ASM2318400v1_genomic,JAJTMA010000001.1,amsG,100.000,1444,0,0,1369470,1370913,1444,1,0.0,2667
GCA_023184005.1_ASM2318400v1_genomic,JAJTMA010000001.1,amsL,100.000,1178,0,0,1355107,1356284,1178,1,0.0,2176
GCA_023183635.1_ASM2318363v1_genomic,JAJTLD010000001.1,amsG,100.000,1444,0,0,95632,97075,1,1444,0.0,2667
GCA_023183635.1_ASM2318363v1_genomic,JAJTLD010000001.1,amsL,100.000,1178,0,0,110261,111438,1,1178,0.0,2176
GCA_023184435.1_ASM2318443v1_genomic,JAJTJR010000001.1,amsG,100.000,1444,0,0,1368115,1369558,1444,1,0.0,2667
GCA_023184435.1_ASM2318443v1_genomic,JAJTJR010000001.1,amsL,100.000,1178,0,0,1353752,1354929,1178,1,0.0,2176
GCA_023183085.1_ASM2318308v1_genomic,JAJTKE010000001.1,amsG,100.000,1444,0,0,1367896,1369339,1444,1,0.0,2667
GCA_023183085.1_ASM2318308v1_genomic,JAJTKE010000001.1,amsL,100.000,1178,0,0,1353533,1354710,1178,1,0.0,2176
GCA_020546585.1_ASM2054658v1_genomic,CP063688.1,amsG,100.000,1444,0,0,1679123,1680566,1,1444,0.0,2667
GCA_020546585.1_ASM2054658v1_genomic,CP063688.1,amsL,99.915,1178,1,0,1693752,1694929,1,1178,0.0,2170
GCA_023184285.1_ASM2318428v1_genomic,JAJTML010000001.1,amsG,100.000,1444,0,0,1369180,1370623,1444,1,0.0,2667
GCA_023184285.1_ASM2318428v1_genomic,JAJTML010000001.1,amsL,100.000,1178,0,0,1354817,1355994,1178,1,0.0,2176
GCF_012367305.1_ASM1236730v1_genomic,NZ_JAAEVN010000008.1,amsG,100.000,1444,0,0,95556,96999,1,1444,0.0,2667
GCF_012367305.1_ASM1236730v1_genomic,NZ_JAAEVN010000008.1,amsL,100.000,1178,0,0,110185,111362,1,1178,0.0,2176
GCF_023183795.1_ASM2318379v1_genomic,NZ_JAJTLQ010000001.1,amsG,100.000,1444,0,0,1368102,1369545,1444,1,0.0,2667
GCF_023183795.1_ASM2318379v1_genomic,NZ_JAJTLQ010000001.1,amsL,100.000,1178,0,0,1353739,1354916,1178,1,0.0,2176
GCF_012368165.1_ASM1236816v1_genomic,NZ_JAAEXR010000014.1,amsG,100.000,1444,0,0,128468,129911,1444,1,0.0,2667
GCF_012368165.1_ASM1236816v1_genomic,NZ_JAAEXR010000014.1,amsL,100.000,1178,0,0,114105,115282,1178,1,0.0,2176
GCA_020882215.1_ASM2088221v1_genomic,CP063694.1,amsG,100.000,1444,0,0,1373425,1374868,1444,1,0.0,2667
GCA_020882215.1_ASM2088221v1_genomic,CP063694.1,amsL,99.915,1178,1,0,1359062,1360239,1178,1,0.0,2170
GCF_023182995.1_ASM2318299v1_genomic,NZ_JAJTKB010000001.1,amsG,100.000,1444,0,0,290825,292268,1,1444,0.0,2667
GCF_023182995.1_ASM2318299v1_genomic,NZ_JAJTKB010000001.1,amsL,100.000,1178,0,0,305454,306631,1,1178,0.0,2176
GCA_023183115.1_ASM2318311v1_genomic,JAJTKI010000001.1,amsG,100.000,1444,0,0,1369180,1370623,1444,1,0.0,2667
GCA_023183115.1_ASM2318311v1_genomic,JAJTKI010000001.1,amsL,100.000,1178,0,0,1354817,1355994,1178,1,0.0,2176
GCF_023612655.1_ASM2361265v1_genomic,NZ_CP076589.1,amsG,99.931,1444,1,0,2420329,2421772,1444,1,0.0,2662
GCF_023612655.1_ASM2361265v1_genomic,NZ_CP076589.1,amsL,100.000,1178,0,0,2405966,2407143,1178,1,0.0,2176
GCF_023184035.1_ASM2318403v1_genomic,NZ_JAJTLZ010000001.1,amsG,100.000,1444,0,0,1368906,1370349,1444,1,0.0,2667
GCF_023184035.1_ASM2318403v1_genomic,NZ_JAJTLZ010000001.1,amsL,100.000,1178,0,0,1354543,1355720,1178,1,0.0,2176
GCF_023183605.1_ASM2318360v1_genomic,NZ_JAJTLG010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183605.1_ASM2318360v1_genomic,NZ_JAJTLG010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_017161545.1_ASM1716154v1_genomic,NZ_CP066794.1,amsG,100.000,1444,0,0,2297605,2299048,1444,1,0.0,2667
GCF_017161545.1_ASM1716154v1_genomic,NZ_CP066794.1,amsL,100.000,1178,0,0,2283242,2284419,1178,1,0.0,2176
GCF_023183915.1_ASM2318391v1_genomic,NZ_JAJTLW010000001.1,amsG,100.000,1444,0,0,1369524,1370967,1444,1,0.0,2667
GCF_023183915.1_ASM2318391v1_genomic,NZ_JAJTLW010000001.1,amsL,100.000,1178,0,0,1355161,1356338,1178,1,0.0,2176
