Filename,Query,Subject,Identity,Alignment_length,Mismatches,Gap_opens,Query_start,Query_end,Subject_start,Subject_end,E-value,Bit_score
GCF_023184255.1_ASM2318425v1_genomic,NZ_JAJTMM010000003.1,bcsE,100.000,1458,0,0,233833,235290,1,1458,0.0,2693
GCF_023184255.1_ASM2318425v1_genomic,NZ_JAJTMM010000003.1,bcsO,100.000,531,0,0,246267,246797,531,1,0.0,981
GCA_023183375.1_ASM2318337v1_genomic,JAJTKT010000003.1,bcsE,100.000,1458,0,0,233910,235367,1,1458,0.0,2693
GCA_023183375.1_ASM2318337v1_genomic,JAJTKT010000003.1,bcsO,100.000,531,0,0,246344,246874,531,1,0.0,981
GCF_012368185.1_ASM1236818v1_genomic,NZ_JAAEXP010000010.1,bcsE,100.000,1458,0,0,47048,48505,1,1458,0.0,2693
GCF_012368185.1_ASM1236818v1_genomic,NZ_JAAEXP010000010.1,bcsO,99.812,531,1,0,59482,60012,531,1,0.0,976
GCF_023182975.1_ASM2318297v1_genomic,NZ_JAJTKC010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCF_023182975.1_ASM2318297v1_genomic,NZ_JAJTKC010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCA_023183855.1_ASM2318385v1_genomic,JAJTLS010000003.1,bcsE,100.000,1458,0,0,233833,235290,1,1458,0.0,2693
GCA_023183855.1_ASM2318385v1_genomic,JAJTLS010000003.1,bcsO,100.000,531,0,0,246267,246797,531,1,0.0,981
GCF_012367275.1_ASM1236727v1_genomic,NZ_JAAEVO010000004.1,bcsE,100.000,1458,0,0,151518,152975,1458,1,0.0,2693
GCF_012367275.1_ASM1236727v1_genomic,NZ_JAAEVO010000004.1,bcsO,100.000,531,0,0,140011,140541,1,531,0.0,981
GCF_012368015.1_ASM1236801v1_genomic,NZ_JAAEXG010000002.1,bcsE,99.931,1458,1,0,151517,152974,1458,1,0.0,2687
GCF_012368015.1_ASM1236801v1_genomic,NZ_JAAEXG010000002.1,bcsO,100.000,531,0,0,140010,140540,1,531,0.0,981
GCF_028623185.1_ASM2862318v1_genomic,NZ_CP117554.1,bcsE,100.000,1458,0,0,79309,80766,1458,1,0.0,2693
GCF_028623185.1_ASM2862318v1_genomic,NZ_CP117554.1,bcsO,100.000,531,0,0,67802,68332,1,531,0.0,981
GCF_002732385.1_ASM273238v1_genomic,NZ_NQJP01000001.1,bcsE,100.000,1458,0,0,111256,112713,1458,1,0.0,2693
GCF_002732385.1_ASM273238v1_genomic,NZ_NQJP01000001.1,bcsO,100.000,531,0,0,99749,100279,1,531,0.0,981
GCA_023183455.1_ASM2318345v1_genomic,JAJTKV010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCA_023183455.1_ASM2318345v1_genomic,JAJTKV010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCF_023184145.1_ASM2318414v1_genomic,NZ_JAJTMD010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCF_023184145.1_ASM2318414v1_genomic,NZ_JAJTMD010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCF_023183775.1_ASM2318377v1_genomic,NZ_JAJTLN010000003.1,bcsE,100.000,1458,0,0,205604,207061,1,1458,0.0,2693
GCF_023183775.1_ASM2318377v1_genomic,NZ_JAJTLN010000003.1,bcsO,100.000,531,0,0,218038,218568,531,1,0.0,981
GCA_027557715.1_ASM2755771v1_genomic,CP077850.1,bcsE,100.000,1458,0,0,92637,94094,1,1458,0.0,2693
GCA_027557715.1_ASM2755771v1_genomic,CP077850.1,bcsO,100.000,531,0,0,105071,105601,531,1,0.0,981
GCA_016446415.2_ASM1644641v2_genomic,CP055227.2,bcsE,100.000,1458,0,0,3684236,3685693,1,1458,0.0,2693
GCA_016446415.2_ASM1644641v2_genomic,CP055227.2,bcsO,100.000,531,0,0,3696670,3697200,531,1,0.0,981
GCF_012371855.1_ASM1237185v1_genomic,NZ_JAAEWS010000005.1,bcsE,100.000,1458,0,0,205261,206718,1,1458,0.0,2693
GCF_012371855.1_ASM1237185v1_genomic,NZ_JAAEWS010000005.1,bcsO,99.812,531,1,0,217695,218225,531,1,0.0,976
GCF_012367165.1_ASM1236716v1_genomic,NZ_JAAEVE010000002.1,bcsE,100.000,1458,0,0,151518,152975,1458,1,0.0,2693
GCF_012367165.1_ASM1236716v1_genomic,NZ_JAAEVE010000002.1,bcsO,100.000,531,0,0,140011,140541,1,531,0.0,981
GCA_023182945.1_ASM2318294v1_genomic,JAJTJZ010000003.1,bcsE,100.000,1458,0,0,233910,235367,1,1458,0.0,2693
GCA_023182945.1_ASM2318294v1_genomic,JAJTJZ010000003.1,bcsO,100.000,531,0,0,246344,246874,531,1,0.0,981
GCA_000091565.1_ASM9156v1_genomic,FN434113.1,bcsE,100.000,1458,0,0,3693331,3694788,1,1458,0.0,2693
GCA_000091565.1_ASM9156v1_genomic,FN434113.1,bcsO,100.000,531,0,0,3705765,3706295,531,1,0.0,981
GCF_012368295.1_ASM1236829v1_genomic,NZ_JAAEXT010000001.1,bcsE,100.000,1458,0,0,27309,28766,1458,1,0.0,2693
GCF_012368295.1_ASM1236829v1_genomic,NZ_JAAEXT010000001.1,bcsO,99.812,531,1,0,15802,16332,1,531,0.0,976
GCA_025987805.1_ASM2598780v1_genomic,CP104022.1,bcsE,99.931,1458,1,0,3688362,3689819,1,1458,0.0,2687
GCA_025987805.1_ASM2598780v1_genomic,CP104022.1,bcsO,100.000,531,0,0,3700796,3701326,531,1,0.0,981
GCA_019967055.1_ASM1996705v1_genomic,JAIMFY010000002.1,bcsE,100.000,1458,0,0,205497,206954,1,1458,0.0,2693
GCA_019967055.1_ASM1996705v1_genomic,JAIMFY010000002.1,bcsO,100.000,531,0,0,217931,218461,531,1,0.0,981
GCF_012368255.1_ASM1236825v1_genomic,NZ_JAAEXS010000012.1,bcsE,100.000,1458,0,0,205247,206704,1,1458,0.0,2693
GCF_012368255.1_ASM1236825v1_genomic,NZ_JAAEXS010000012.1,bcsO,99.812,531,1,0,217724,218254,531,1,0.0,976
GCF_002732245.1_ASM273224v1_genomic,NZ_NQJW01000015.1,bcsE,100.000,1458,0,0,234306,235763,1,1458,0.0,2693
GCF_002732245.1_ASM273224v1_genomic,NZ_NQJW01000015.1,bcsO,100.000,531,0,0,246740,247270,531,1,0.0,981
GCA_023184415.1_ASM2318441v1_genomic,JAJTMT010000003.1,bcsE,100.000,1458,0,0,205604,207061,1,1458,0.0,2693
GCA_023184415.1_ASM2318441v1_genomic,JAJTMT010000003.1,bcsO,100.000,531,0,0,218038,218568,531,1,0.0,981
GCA_023183225.1_ASM2318322v1_genomic,JAJTKM010000003.1,bcsE,100.000,1458,0,0,233749,235206,1,1458,0.0,2693
GCA_023183225.1_ASM2318322v1_genomic,JAJTKM010000003.1,bcsO,100.000,531,0,0,246183,246713,531,1,0.0,981
GCF_012367595.1_ASM1236759v1_genomic,NZ_JAAEWF010000011.1,bcsE,98.903,1458,16,0,201143,202600,1,1458,0.0,2604
GCF_012367595.1_ASM1236759v1_genomic,NZ_JAAEWF010000011.1,bcsO,98.682,531,7,0,213589,214119,531,1,0.0,942
GCF_023183535.1_ASM2318353v1_genomic,NZ_JAJTKY010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCF_023183535.1_ASM2318353v1_genomic,NZ_JAJTKY010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCF_012980785.1_ASM1298078v1_genomic,NZ_CP050258.1,bcsE,100.000,1458,0,0,3691823,3693280,1,1458,0.0,2693
GCF_012980785.1_ASM1298078v1_genomic,NZ_CP050258.1,bcsO,100.000,531,0,0,3704257,3704787,531,1,0.0,981
GCF_012367805.1_ASM1236780v1_genomic,NZ_JAAEWT010000001.1,bcsE,100.000,1458,0,0,206217,207674,1,1458,0.0,2693
GCF_012367805.1_ASM1236780v1_genomic,NZ_JAAEWT010000001.1,bcsO,100.000,531,0,0,218651,219181,531,1,0.0,981
GCF_012371505.1_ASM1237150v1_genomic,NZ_JAAEUP010000015.1,bcsE,100.000,1458,0,0,151518,152975,1458,1,0.0,2693
GCF_012371505.1_ASM1237150v1_genomic,NZ_JAAEUP010000015.1,bcsO,100.000,531,0,0,140011,140541,1,531,0.0,981
GCF_012367325.1_ASM1236732v1_genomic,NZ_JAAEVM010000047.1,bcsE,98.903,1458,16,0,11616,13073,1458,1,0.0,2604
GCF_012367325.1_ASM1236732v1_genomic,NZ_JAAEVM010000047.1,bcsO,98.493,531,8,0,97,627,1,531,0.0,937
GCA_020544325.1_ASM2054432v1_genomic,CP063697.1,bcsE,100.000,1458,0,0,3737965,3739422,1,1458,0.0,2693
GCA_020544325.1_ASM2054432v1_genomic,CP063697.1,bcsO,99.812,531,1,0,3750399,3750929,531,1,0.0,976
GCF_023183385.1_ASM2318338v1_genomic,NZ_JAJTKW010000003.1,bcsE,100.000,1458,0,0,151587,153044,1458,1,0.0,2693
GCF_023183385.1_ASM2318338v1_genomic,NZ_JAJTKW010000003.1,bcsO,100.000,531,0,0,140080,140610,1,531,0.0,981
GCF_002732405.1_ASM273240v1_genomic,NZ_NQJS01000094.1,bcsE,99.931,1458,1,0,234297,235754,1,1458,0.0,2687
GCF_002732405.1_ASM273240v1_genomic,NZ_NQJS01000094.1,bcsO,100.000,531,0,0,246731,247261,531,1,0.0,981
GCA_023183905.1_ASM2318390v1_genomic,JAJTLV010000003.1,bcsE,100.000,1458,0,0,151802,153259,1458,1,0.0,2693
GCA_023183905.1_ASM2318390v1_genomic,JAJTLV010000003.1,bcsO,100.000,531,0,0,140295,140825,1,531,0.0,981
GCA_023183495.1_ASM2318349v1_genomic,JAJTLA010000003.1,bcsE,100.000,1458,0,0,233749,235206,1,1458,0.0,2693
GCA_023183495.1_ASM2318349v1_genomic,JAJTLA010000003.1,bcsO,100.000,531,0,0,246183,246713,531,1,0.0,981
GCF_023183215.1_ASM2318321v1_genomic,NZ_JAJTKL010000003.1,bcsE,100.000,1458,0,0,152263,153720,1458,1,0.0,2693
GCF_023183215.1_ASM2318321v1_genomic,NZ_JAJTKL010000003.1,bcsO,100.000,531,0,0,140756,141286,1,531,0.0,981
GCF_012371615.1_ASM1237161v1_genomic,NZ_JAAEUZ010000007.1,bcsE,98.971,1458,15,0,151336,152793,1458,1,0.0,2610
GCF_012371615.1_ASM1237161v1_genomic,NZ_JAAEUZ010000007.1,bcsO,98.682,531,7,0,139817,140347,1,531,0.0,942
GCF_012367685.1_ASM1236768v1_genomic,NZ_JAAEWM010000057.1,bcsE,100.000,1458,0,0,77508,78965,1,1458,0.0,2693
GCF_012367685.1_ASM1236768v1_genomic,NZ_JAAEWM010000057.1,bcsO,100.000,531,0,0,89942,90472,531,1,0.0,981
GCF_019967065.1_ASM1996706v1_genomic,NZ_JAIMFW010000002.1,bcsE,100.000,1458,0,0,205497,206954,1,1458,0.0,2693
GCF_019967065.1_ASM1996706v1_genomic,NZ_JAIMFW010000002.1,bcsO,100.000,531,0,0,217931,218461,531,1,0.0,981
GCA_023183135.1_ASM2318313v1_genomic,JAJTKG010000003.1,bcsE,100.000,1458,0,0,151587,153044,1458,1,0.0,2693
GCA_023183135.1_ASM2318313v1_genomic,JAJTKG010000003.1,bcsO,100.000,531,0,0,140080,140610,1,531,0.0,981
GCA_023183895.1_ASM2318389v1_genomic,JAJTLT010000003.1,bcsE,100.000,1458,0,0,233749,235206,1,1458,0.0,2693
GCA_023183895.1_ASM2318389v1_genomic,JAJTLT010000003.1,bcsO,100.000,531,0,0,246183,246713,531,1,0.0,981
GCA_000513355.1_EA_LA637_genomic,CBVU010000008.1,bcsE,100.000,1458,0,0,233714,235171,1,1458,0.0,2693
GCA_000513355.1_EA_LA637_genomic,CBVU010000008.1,bcsO,100.000,531,0,0,246148,246678,531,1,0.0,981
GCF_023612675.1_ASM2361267v1_genomic,NZ_CP076590.1,bcsE,100.000,1458,0,0,3657927,3659384,1458,1,0.0,2693
GCF_023612675.1_ASM2361267v1_genomic,NZ_CP076590.1,bcsO,100.000,531,0,0,3646420,3646950,1,531,0.0,981
GCA_023183505.1_ASM2318350v1_genomic,JAJTLB010000003.1,bcsE,100.000,1458,0,0,233833,235290,1,1458,0.0,2693
GCA_023183505.1_ASM2318350v1_genomic,JAJTLB010000003.1,bcsO,100.000,531,0,0,246267,246797,531,1,0.0,981
GCA_023184335.1_ASM2318433v1_genomic,JAJTMP010000003.1,bcsE,100.000,1458,0,0,234846,236303,1,1458,0.0,2693
GCA_023184335.1_ASM2318433v1_genomic,JAJTMP010000003.1,bcsO,100.000,531,0,0,247280,247810,531,1,0.0,981
GCF_023184295.1_ASM2318429v1_genomic,NZ_JAJTMO010000003.1,bcsE,100.000,1458,0,0,152065,153522,1458,1,0.0,2693
GCF_023184295.1_ASM2318429v1_genomic,NZ_JAJTMO010000003.1,bcsO,100.000,531,0,0,140558,141088,1,531,0.0,981
GCF_017161565.1_ASM1716156v1_genomic,NZ_CP066796.1,bcsE,100.000,1458,0,0,79308,80765,1458,1,0.0,2693
GCF_017161565.1_ASM1716156v1_genomic,NZ_CP066796.1,bcsO,100.000,531,0,0,67801,68331,1,531,0.0,981
GCF_012371495.1_ASM1237149v1_genomic,NZ_JAAEUO010000012.1,bcsE,99.863,1458,2,0,151302,152759,1458,1,0.0,2682
GCF_012371495.1_ASM1237149v1_genomic,NZ_JAAEUO010000012.1,bcsO,100.000,531,0,0,139795,140325,1,531,0.0,981
GCF_012367995.1_ASM1236799v1_genomic,NZ_JAAEXF010000004.1,bcsE,99.931,1458,1,0,206253,207710,1,1458,0.0,2687
GCF_012367995.1_ASM1236799v1_genomic,NZ_JAAEXF010000004.1,bcsO,100.000,531,0,0,218687,219217,531,1,0.0,981
GCA_000027205.1_ASM2720v1_genomic,FN666575.1,bcsE,100.000,1458,0,0,3693589,3695046,1,1458,0.0,2693
GCA_000027205.1_ASM2720v1_genomic,FN666575.1,bcsO,100.000,531,0,0,3706023,3706553,531,1,0.0,981
GCF_000240705.2_ASM24070v2_genomic,NZ_AFHN01000022.1,bcsE,100.000,1458,0,0,175473,176930,1,1458,0.0,2693
GCF_000240705.2_ASM24070v2_genomic,NZ_AFHN01000022.1,bcsO,100.000,531,0,0,187907,188437,531,1,0.0,981
GCF_002732295.1_ASM273229v1_genomic,NZ_NQKA01000014.1,bcsE,100.000,1458,0,0,233765,235222,1,1458,0.0,2693
GCF_002732295.1_ASM273229v1_genomic,NZ_NQKA01000014.1,bcsO,100.000,531,0,0,246199,246729,531,1,0.0,981
GCF_012368325.1_ASM1236832v1_genomic,NZ_JAAEXY010000004.1,bcsE,100.000,1458,0,0,151487,152944,1458,1,0.0,2693
GCF_012368325.1_ASM1236832v1_genomic,NZ_JAAEXY010000004.1,bcsO,100.000,531,0,0,139980,140510,1,531,0.0,981
GCA_023183355.1_ASM2318335v1_genomic,JAJTKS010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCA_023183355.1_ASM2318335v1_genomic,JAJTKS010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCA_012980845.1_ASM1298084v1_genomic,CP050263.1,bcsE,100.000,1458,0,0,3691823,3693280,1,1458,0.0,2693
GCA_012980845.1_ASM1298084v1_genomic,CP050263.1,bcsO,100.000,531,0,0,3704257,3704787,531,1,0.0,981
GCA_023612735.1_ASM2361273v1_genomic,CP076593.1,bcsE,100.000,1458,0,0,1637847,1639304,1,1458,0.0,2693
GCA_023612735.1_ASM2361273v1_genomic,CP076593.1,bcsO,100.000,531,0,0,1650278,1650808,531,1,0.0,981
GCF_000367545.1_ASM36754v2_genomic,NZ_CAOX01000014.1,bcsE,100.000,1458,0,0,233566,235023,1,1458,0.0,2693
GCF_000367545.1_ASM36754v2_genomic,NZ_CAOX01000014.1,bcsO,100.000,531,0,0,246000,246530,531,1,0.0,981
GCF_023184275.1_ASM2318427v1_genomic,NZ_JAJTMN010000003.1,bcsE,100.000,1458,0,0,151802,153259,1458,1,0.0,2693
GCF_023184275.1_ASM2318427v1_genomic,NZ_JAJTMN010000003.1,bcsO,100.000,531,0,0,140295,140825,1,531,0.0,981
GCF_012367975.1_ASM1236797v1_genomic,NZ_JAAEXE010000007.1,bcsE,99.931,1458,1,0,205524,206981,1,1458,0.0,2687
GCF_012367975.1_ASM1236797v1_genomic,NZ_JAAEXE010000007.1,bcsO,100.000,531,0,0,217958,218488,531,1,0.0,981
GCF_023183075.1_ASM2318307v1_genomic,NZ_JAJTKF010000003.1,bcsE,100.000,1458,0,0,233909,235366,1,1458,0.0,2693
GCF_023183075.1_ASM2318307v1_genomic,NZ_JAJTKF010000003.1,bcsO,100.000,531,0,0,246343,246873,531,1,0.0,981
GCF_012367255.1_ASM1236725v1_genomic,NZ_JAAEVJ010000003.1,bcsE,100.000,1458,0,0,206306,207763,1,1458,0.0,2693
GCF_012367255.1_ASM1236725v1_genomic,NZ_JAAEVJ010000003.1,bcsO,100.000,531,0,0,218740,219270,531,1,0.0,981
GCF_012367425.2_ASM1236742v1_genomic,NZ_JAAEVT010000011.1,bcsE,98.971,1458,15,0,25598,27055,1458,1,0.0,2610
GCF_012367425.2_ASM1236742v1_genomic,NZ_JAAEVT010000011.1,bcsO,98.682,531,7,0,14079,14609,1,531,0.0,942
GCF_023612695.1_ASM2361269v1_genomic,NZ_CP076591.1,bcsE,100.000,1458,0,0,2391139,2392596,1,1458,0.0,2693
GCF_023612695.1_ASM2361269v1_genomic,NZ_CP076591.1,bcsO,100.000,531,0,0,2403573,2404103,531,1,0.0,981
GCF_012371765.1_ASM1237176v1_genomic,NZ_JAAEWP010000005.1,bcsE,100.000,1458,0,0,205541,206998,1,1458,0.0,2693
GCF_012371765.1_ASM1237176v1_genomic,NZ_JAAEWP010000005.1,bcsO,100.000,531,0,0,217975,218505,531,1,0.0,981
GCF_002732335.1_ASM273233v1_genomic,NZ_NQKC01000096.1,bcsE,99.863,1458,2,0,151839,153296,1458,1,0.0,2682
GCF_002732335.1_ASM273233v1_genomic,NZ_NQKC01000096.1,bcsO,99.812,531,1,0,140332,140862,1,531,0.0,976
GCF_023184165.1_ASM2318416v1_genomic,NZ_JAJTMF010000003.1,bcsE,100.000,1458,0,0,233749,235206,1,1458,0.0,2693
GCF_023184165.1_ASM2318416v1_genomic,NZ_JAJTMF010000003.1,bcsO,100.000,531,0,0,246183,246713,531,1,0.0,981
GCF_023183755.1_ASM2318375v1_genomic,NZ_JAJTLK010000003.1,bcsE,100.000,1458,0,0,151763,153220,1458,1,0.0,2693
GCF_023183755.1_ASM2318375v1_genomic,NZ_JAJTLK010000003.1,bcsO,100.000,531,0,0,140256,140786,1,531,0.0,981
GCF_019967115.1_ASM1996711v1_genomic,NZ_JAIMFX010000002.1,bcsE,100.000,1458,0,0,151621,153078,1458,1,0.0,2693
GCF_019967115.1_ASM1996711v1_genomic,NZ_JAIMFX010000002.1,bcsO,100.000,531,0,0,140114,140644,1,531,0.0,981
GCF_002732175.1_ASM273217v1_genomic,NZ_NQJN01000001.1,bcsE,100.000,1458,0,0,111257,112714,1458,1,0.0,2693
GCF_002732175.1_ASM273217v1_genomic,NZ_NQJN01000001.1,bcsO,100.000,531,0,0,99750,100280,1,531,0.0,981
GCF_012368035.1_ASM1236803v1_genomic,NZ_JAAEXH010000005.1,bcsE,100.000,1458,0,0,151424,152881,1458,1,0.0,2693
GCF_012368035.1_ASM1236803v1_genomic,NZ_JAAEXH010000005.1,bcsO,99.812,531,1,0,139917,140447,1,531,0.0,976
GCA_023183475.1_ASM2318347v1_genomic,JAJTKZ010000003.1,bcsE,100.000,1458,0,0,205604,207061,1,1458,0.0,2693
GCA_023183475.1_ASM2318347v1_genomic,JAJTKZ010000003.1,bcsO,100.000,531,0,0,218038,218568,531,1,0.0,981
GCA_000696075.1_ASM69607v1_genomic,BAYW01000001.1,bcsE,100.000,1458,0,0,233568,235025,1,1458,0.0,2693
GCA_000696075.1_ASM69607v1_genomic,BAYW01000001.1,bcsO,100.000,531,0,0,246002,246532,531,1,0.0,981
GCA_025987825.1_ASM2598782v1_genomic,CP104025.1,bcsE,100.000,1458,0,0,3688218,3689675,1,1458,0.0,2693
GCA_025987825.1_ASM2598782v1_genomic,CP104025.1,bcsO,100.000,531,0,0,3700652,3701182,531,1,0.0,981
GCA_022811485.1_ASM2281148v1_genomic,CP063805.1,bcsE,100.000,1458,0,0,2975517,2976974,1458,1,0.0,2693
GCA_022811485.1_ASM2281148v1_genomic,CP063805.1,bcsO,99.812,531,1,0,2964010,2964540,1,531,0.0,976
GCF_000513395.1_EA_LA636_genomic,NZ_CBVT010000008.1,bcsE,100.000,1458,0,0,233714,235171,1,1458,0.0,2693
GCF_000513395.1_EA_LA636_genomic,NZ_CBVT010000008.1,bcsO,100.000,531,0,0,246148,246678,531,1,0.0,981
GCF_012980765.1_ASM1298076v1_genomic,NZ_CP050240.1,bcsE,100.000,1458,0,0,3691350,3692807,1,1458,0.0,2693
GCF_012980765.1_ASM1298076v1_genomic,NZ_CP050240.1,bcsO,100.000,531,0,0,3703784,3704314,531,1,0.0,981
GCF_012367575.1_ASM1236757v1_genomic,NZ_JAAEWC010000004.1,bcsE,100.000,1458,0,0,151525,152982,1458,1,0.0,2693
GCF_012367575.1_ASM1236757v1_genomic,NZ_JAAEWC010000004.1,bcsO,100.000,531,0,0,140018,140548,1,531,0.0,981
GCF_012367185.1_ASM1236718v1_genomic,NZ_JAAEVF010000009.1,bcsE,100.000,1458,0,0,27402,28859,1458,1,0.0,2693
GCF_012367185.1_ASM1236718v1_genomic,NZ_JAAEVF010000009.1,bcsO,100.000,531,0,0,15895,16425,1,531,0.0,981
GCA_019967075.1_ASM1996707v1_genomic,JAIMFV010000002.1,bcsE,100.000,1458,0,0,151639,153096,1458,1,0.0,2693
GCA_019967075.1_ASM1996707v1_genomic,JAIMFV010000002.1,bcsO,100.000,531,0,0,140132,140662,1,531,0.0,981
GCA_000367605.2_ASM36760v2_genomic,CAPA01000011.1,bcsE,100.000,1458,0,0,175465,176922,1,1458,0.0,2693
GCA_000367605.2_ASM36760v2_genomic,CAPA01000011.1,bcsO,100.000,531,0,0,187899,188429,531,1,0.0,981
GCA_023184005.1_ASM2318400v1_genomic,JAJTMA010000003.1,bcsE,100.000,1458,0,0,151705,153162,1458,1,0.0,2693
GCA_023184005.1_ASM2318400v1_genomic,JAJTMA010000003.1,bcsO,100.000,531,0,0,140198,140728,1,531,0.0,981
GCA_023183635.1_ASM2318363v1_genomic,JAJTLD010000003.1,bcsE,100.000,1458,0,0,151596,153053,1458,1,0.0,2693
GCA_023183635.1_ASM2318363v1_genomic,JAJTLD010000003.1,bcsO,100.000,531,0,0,140089,140619,1,531,0.0,981
GCA_023184435.1_ASM2318443v1_genomic,JAJTJR010000003.1,bcsE,100.000,1458,0,0,234846,236303,1,1458,0.0,2693
GCA_023184435.1_ASM2318443v1_genomic,JAJTJR010000003.1,bcsO,100.000,531,0,0,247280,247810,531,1,0.0,981
GCA_023183085.1_ASM2318308v1_genomic,JAJTKE010000003.1,bcsE,100.000,1458,0,0,233833,235290,1,1458,0.0,2693
GCA_023183085.1_ASM2318308v1_genomic,JAJTKE010000003.1,bcsO,100.000,531,0,0,246267,246797,531,1,0.0,981
GCA_020546585.1_ASM2054658v1_genomic,CP063688.1,bcsE,100.000,1458,0,0,203678,205135,1458,1,0.0,2693
GCA_020546585.1_ASM2054658v1_genomic,CP063688.1,bcsO,99.812,531,1,0,192171,192701,1,531,0.0,976
GCA_023184285.1_ASM2318428v1_genomic,JAJTML010000003.1,bcsE,100.000,1458,0,0,151736,153193,1458,1,0.0,2693
GCA_023184285.1_ASM2318428v1_genomic,JAJTML010000003.1,bcsO,100.000,531,0,0,140229,140759,1,531,0.0,981
GCF_012367305.1_ASM1236730v1_genomic,NZ_JAAEVN010000014.1,bcsE,100.000,1458,0,0,205771,207228,1,1458,0.0,2693
GCF_012367305.1_ASM1236730v1_genomic,NZ_JAAEVN010000014.1,bcsO,100.000,531,0,0,218205,218735,531,1,0.0,981
GCF_023183795.1_ASM2318379v1_genomic,NZ_JAJTLQ010000003.1,bcsE,100.000,1458,0,0,233910,235367,1,1458,0.0,2693
GCF_023183795.1_ASM2318379v1_genomic,NZ_JAJTLQ010000003.1,bcsO,100.000,531,0,0,246344,246874,531,1,0.0,981
GCF_012368165.1_ASM1236816v1_genomic,NZ_JAAEXR010000007.1,bcsE,98.982,1473,0,1,205518,206990,1,1458,0.0,2623
GCF_012368165.1_ASM1236816v1_genomic,NZ_JAAEXR010000007.1,bcsO,99.812,531,1,0,217967,218497,531,1,0.0,976
GCA_020882215.1_ASM2088221v1_genomic,CP063694.1,bcsE,100.000,1458,0,0,2850199,2851656,1,1458,0.0,2693
GCA_020882215.1_ASM2088221v1_genomic,CP063694.1,bcsO,99.812,531,1,0,2862633,2863163,531,1,0.0,976
GCF_023182995.1_ASM2318299v1_genomic,NZ_JAJTKB010000003.1,bcsE,100.000,1458,0,0,152171,153628,1458,1,0.0,2693
GCF_023182995.1_ASM2318299v1_genomic,NZ_JAJTKB010000003.1,bcsO,100.000,531,0,0,140664,141194,1,531,0.0,981
GCA_023183115.1_ASM2318311v1_genomic,JAJTKI010000003.1,bcsE,100.000,1458,0,0,151652,153109,1458,1,0.0,2693
GCA_023183115.1_ASM2318311v1_genomic,JAJTKI010000003.1,bcsO,100.000,531,0,0,140145,140675,1,531,0.0,981
GCF_023612655.1_ASM2361265v1_genomic,NZ_CP076589.1,bcsE,100.000,1458,0,0,202042,203499,1458,1,0.0,2693
GCF_023612655.1_ASM2361265v1_genomic,NZ_CP076589.1,bcsO,100.000,531,0,0,190535,191065,1,531,0.0,981
GCF_023184035.1_ASM2318403v1_genomic,NZ_JAJTLZ010000003.1,bcsE,100.000,1458,0,0,233839,235296,1,1458,0.0,2693
GCF_023184035.1_ASM2318403v1_genomic,NZ_JAJTLZ010000003.1,bcsO,100.000,531,0,0,246273,246803,531,1,0.0,981
GCF_023183605.1_ASM2318360v1_genomic,NZ_JAJTLG010000003.1,bcsE,100.000,1458,0,0,233909,235366,1,1458,0.0,2693
GCF_023183605.1_ASM2318360v1_genomic,NZ_JAJTLG010000003.1,bcsO,100.000,531,0,0,246343,246873,531,1,0.0,981
GCF_017161545.1_ASM1716154v1_genomic,NZ_CP066794.1,bcsE,100.000,1458,0,0,79309,80766,1458,1,0.0,2693
GCF_017161545.1_ASM1716154v1_genomic,NZ_CP066794.1,bcsO,100.000,531,0,0,67802,68332,1,531,0.0,981
GCF_023183915.1_ASM2318391v1_genomic,NZ_JAJTLW010000003.1,bcsE,100.000,1458,0,0,151812,153269,1458,1,0.0,2693
GCF_023183915.1_ASM2318391v1_genomic,NZ_JAJTLW010000003.1,bcsO,100.000,531,0,0,140305,140835,1,531,0.0,981
GCF_012367015.1_ASM1236701v1_genomic,NZ_JAAEUQ010000008.1,bcsE,98.971,1458,15,0,201006,202463,1,1458,0.0,2610
GCF_012367015.1_ASM1236701v1_genomic,NZ_JAAEUQ010000008.1,bcsO,98.682,531,7,0,213452,213982,531,1,0.0,942
GCA_023184195.1_ASM2318419v1_genomic,JAJTMI010000003.1,bcsE,100.000,1458,0,0,151652,153109,1458,1,0.0,2693
GCA_023184195.1_ASM2318419v1_genomic,JAJTMI010000003.1,bcsO,100.000,531,0,0,140145,140675,1,531,0.0,981
GCA_025818805.1_ASM2581880v1_genomic,JAMWBL010000004.1,bcsE,100.000,1458,0,0,233556,235013,1,1458,0.0,2693
GCA_025818805.1_ASM2581880v1_genomic,JAMWBL010000004.1,bcsO,100.000,531,0,0,245990,246520,531,1,0.0,981
